accepted	Lprev	Lstar	alpha	time
1106		-29.086554	-29.086554	0.267850	1.069828e+00
1107		-29.107481	-29.107481	0.979290	1.057758e+00
1107		-29.107481	-30.644426	0.215037	1.068755e+00
1108		-29.232651	-29.232651	0.882347	1.068250e+00
1109		-28.791120	-28.791120	1.000000	1.062701e+00
1110		-27.919231	-27.919231	1.000000	1.088043e+00
1111		-27.545852	-27.545852	1.000000	1.066129e+00
1112		-27.635530	-27.635530	0.914225	1.071121e+00
1113		-27.375212	-27.375212	1.000000	1.064585e+00
1113		-27.375212	-28.451761	0.340769	1.069774e+00
1114		-27.135364	-27.135364	1.000000	1.059578e+00
1115		-25.766980	-25.766980	1.000000	1.062066e+00
1116		-25.978659	-25.978659	0.809224	1.057326e+00
1117		-26.682370	-26.682370	0.494746	1.065541e+00
1118		-27.243279	-27.243279	0.570690	1.087180e+00
1119		-27.012866	-27.012866	1.000000	1.063184e+00
1120		-26.542963	-26.542963	1.000000	1.065883e+00
1121		-26.582511	-26.582511	0.961224	1.068491e+00
1122		-26.895554	-26.895554	0.731218	1.060598e+00
1122		-26.895554	-28.077195	0.306775	1.064895e+00
1123		-26.089460	-26.089460	1.000000	1.067170e+00
1124		-25.994975	-25.994975	1.000000	1.061877e+00
1125		-26.565762	-26.565762	0.565081	1.068706e+00
1125		-26.565762	-28.890735	0.097786	1.074413e+00
1125		-26.565762	-26.623110	0.944266	1.053653e+00
1126		-28.276478	-28.276478	0.180736	1.066766e+00
1126		-28.276478	-28.607482	0.718202	1.066278e+00
1127		-28.467089	-28.467089	0.826454	1.072194e+00
1128		-27.479735	-27.479735	1.000000	1.066171e+00
1129		-25.542605	-25.542605	1.000000	1.086924e+00
1130		-24.662761	-24.662761	1.000000	1.066858e+00
1131		-24.901953	-24.901953	0.787264	1.062051e+00
1132		-22.796659	-22.796659	1.000000	1.066966e+00
1132		-22.796659	-23.232717	0.646580	1.066709e+00
1133		-22.524154	-22.524154	1.000000	1.057949e+00
1134		-23.243518	-23.243518	0.487062	1.069785e+00
1135		-24.501285	-24.501285	0.284288	1.067189e+00
1136		-24.713723	-24.713723	0.808611	1.060566e+00
1136		-24.713723	-24.808585	0.909499	1.062412e+00
1136		-24.713723	-25.609688	0.408213	1.059228e+00
1136		-24.713723	-25.906812	0.303283	1.059867e+00
1136		-24.713723	-25.181415	0.626446	1.069035e+00
1137		-25.678457	-25.678457	0.381085	1.067561e+00
1138		-25.389805	-25.389805	1.000000	1.064917e+00
1139		-25.281569	-25.281569	1.000000	1.061051e+00
1139		-25.281569	-31.358673	0.002295	1.066945e+00
1140		-25.263846	-25.263846	1.000000	1.132523e+00
1141		-24.863332	-24.863332	1.000000	1.088775e+00
1142		-25.684469	-25.684469	0.439931	1.066067e+00
1143		-25.619116	-25.619116	1.000000	1.062294e+00
1144		-26.226072	-26.226072	0.545007	1.064079e+00
1145		-26.257344	-26.257344	0.969212	1.068099e+00
1146		-26.372660	-26.372660	0.891085	1.061623e+00
1147		-25.963715	-25.963715	1.000000	1.066258e+00
1148		-26.894425	-26.894425	0.394273	1.067800e+00
1148		-26.894425	-27.331642	0.645831	1.066317e+00
1148		-26.894425	-28.849624	0.141536	1.067505e+00
1148		-26.894425	-28.117465	0.294334	1.057192e+00
1149		-27.709775	-27.709775	0.442485	1.069949e+00
1150		-27.945171	-27.945171	0.790258	1.063508e+00
1151		-28.945016	-28.945016	0.367936	1.062459e+00
1151		-28.945016	-31.057583	0.120927	1.060123e+00
1152		-28.694037	-28.694037	1.000000	1.066130e+00
1153		-29.606672	-29.606672	0.401465	1.066868e+00
1153		-29.606672	-31.002619	0.247598	1.071136e+00
1154		-30.660397	-30.660397	0.348637	1.058119e+00
1154		-30.660397	-30.969044	0.734440	1.064977e+00
1154		-30.660397	-32.050793	0.248977	1.063402e+00
1155		-30.826824	-30.826824	0.846684	1.066323e+00
1156		-29.835391	-29.835391	1.000000	1.055095e+00
1157		-30.071069	-30.071069	0.790035	1.061511e+00
1157		-30.071069	-31.772502	0.182422	1.068438e+00
1157		-30.071069	-31.420920	0.259279	1.068711e+00
1158		-29.448546	-29.448546	1.000000	1.069201e+00
1159		-29.578830	-29.578830	0.877846	1.062087e+00
1160		-28.617583	-28.617583	1.000000	1.094336e+00
1161		-29.085193	-29.085193	0.626498	1.066057e+00
1162		-29.066347	-29.066347	1.000000	1.060312e+00
1163		-29.155021	-29.155021	0.915144	1.066875e+00
1163		-29.155021	-30.212111	0.347466	1.067426e+00
1164		-29.037459	-29.037459	1.000000	1.071026e+00
1165		-27.508384	-27.508384	1.000000	1.081951e+00
1165		-27.508384	-27.925882	0.658693	1.068436e+00
1165		-27.508384	-28.437963	0.394720	1.060177e+00
1165		-27.508384	-28.533531	0.358744	1.070019e+00
1165		-27.508384	-28.911380	0.245859	1.068046e+00
1166		-27.705224	-27.705224	0.821322	1.057257e+00
1167		-27.422506	-27.422506	1.000000	1.061513e+00
1168		-27.742264	-27.742264	0.726325	1.057312e+00
1169		-27.325421	-27.325421	1.000000	1.098142e+00
1170		-26.888607	-26.888607	1.000000	1.066717e+00
1171		-27.116347	-27.116347	0.796332	1.061849e+00
1172		-25.193931	-25.193931	1.000000	1.066052e+00
1173		-26.031717	-26.031717	0.432668	1.079351e+00
1173		-26.031717	-27.198182	0.311466	1.086061e+00
1174		-25.820122	-25.820122	1.000000	1.062881e+00
1175		-24.911473	-24.911473	1.000000	1.066356e+00
1176		-24.895810	-24.895810	1.000000	1.064995e+00
1177		-24.592281	-24.592281	1.000000	1.062166e+00
1178		-24.975369	-24.975369	0.681753	1.067451e+00
1178		-24.975369	-27.058883	0.124492	1.072609e+00
1179		-25.183958	-25.183958	0.811728	1.087265e+00
1179		-25.183958	-25.418940	0.790586	1.140862e+00
1179		-25.183958	-33.827965	0.000176	1.058890e+00
1180		-24.622198	-24.622198	1.000000	1.073841e+00
1181		-24.754898	-24.754898	0.875728	1.074521e+00
1182		-25.163641	-25.163641	0.664485	1.069989e+00
1183		-24.525439	-24.525439	1.000000	1.067012e+00
1184		-24.181294	-24.181294	1.000000	1.078107e+00
1184		-24.181294	-25.702600	0.218426	1.076792e+00
1185		-23.814438	-23.814438	1.000000	1.066952e+00
1185		-23.814438	-23.872206	0.943870	1.066957e+00
1185		-23.814438	-26.144754	0.097265	1.068450e+00
1185		-23.814438	-24.190661	0.686450	1.060046e+00
1186		-23.217503	-23.217503	1.000000	1.067971e+00
1187		-23.285268	-23.285268	0.934481	1.063678e+00
1188		-23.379121	-23.379121	0.910417	1.086048e+00
1188		-23.379121	-25.088013	0.181066	1.069304e+00
1189		-23.954008	-23.954008	0.562768	1.077242e+00
1190		-23.462000	-23.462000	1.000000	1.072895e+00
1191		-23.688260	-23.688260	0.797511	1.062468e+00
1192		-24.382456	-24.382456	0.499476	1.068355e+00
1192		-24.382456	-24.678530	0.743732	1.068350e+00
1193		-24.878272	-24.878272	0.609074	1.086295e+00
1193		-24.878272	-25.617445	0.477508	1.063432e+00
1193		-24.878272	-26.078751	0.301050	1.080376e+00
1193		-24.878272	-25.278308	0.670296	1.086935e+00
1193		-24.878272	-27.350140	0.084427	1.065180e+00
1194		-24.745971	-24.745971	1.000000	1.072640e+00
1195		-24.806019	-24.806019	0.941719	1.079004e+00
1196		-23.995389	-23.995389	1.000000	1.113275e+00
1197		-23.131172	-23.131172	1.000000	1.076838e+00
1198		-22.530977	-22.530977	1.000000	1.067476e+00
1199		-22.388984	-22.388984	1.000000	1.068605e+00
1200		-23.332762	-23.332762	0.389155	1.052178e+00
1201		-22.425249	-22.425249	1.000000	1.070022e+00
1202		-22.372934	-22.372934	1.000000	1.064413e+00
1203		-21.883832	-21.883832	1.000000	1.090567e+00
1204		-22.182570	-22.182570	0.741754	1.059973e+00
1204		-22.182570	-22.587113	0.667282	1.068735e+00
1204		-22.182570	-23.044485	0.422353	1.067682e+00
1204		-22.182570	-23.977691	0.166107	1.064906e+00
1204		-22.182570	-23.234218	0.349361	1.088445e+00
1204		-22.182570	-22.716948	0.586034	1.069010e+00
1205		-22.788389	-22.788389	0.545627	1.067682e+00
1206		-22.643483	-22.643483	1.000000	1.063367e+00
1207		-23.340574	-23.340574	0.498032	1.087079e+00
1208		-23.686205	-23.686205	0.707773	1.069231e+00
1209		-24.548769	-24.548769	0.422079	1.060234e+00
1210		-24.828206	-24.828206	0.756209	1.056154e+00
1211		-24.738839	-24.738839	1.000000	1.086434e+00
1211		-24.738839	-25.139635	0.669787	1.068850e+00
1212		-23.557733	-23.557733	1.000000	1.061523e+00
1212		-23.557733	-30.397381	0.001070	1.060301e+00
1213		-22.702838	-22.702838	1.000000	1.059107e+00
1213		-22.702838	-23.967670	0.282287	1.079059e+00
1213		-22.702838	-24.354947	0.191645	1.088024e+00
1213		-22.702838	-23.901074	0.301726	1.064920e+00
1214		-22.947740	-22.947740	0.782781	1.138717e+00
1214		-22.947740	-23.311952	0.694744	1.079044e+00
1214		-22.947740	-23.710866	0.466207	1.061800e+00
1215		-22.475198	-22.475198	1.000000	1.070417e+00
1215		-22.475198	-22.964882	0.612820	1.088721e+00
1216		-23.008947	-23.008947	0.586402	1.068528e+00
1217		-23.062084	-23.062084	0.948251	1.061833e+00
1218		-23.204477	-23.204477	0.867281	1.064796e+00
1219		-23.522087	-23.522087	0.727887	1.067962e+00
1219		-23.522087	-25.903670	0.092404	1.069251e+00
1219		-23.522087	-25.034549	0.220367	1.087153e+00
1220		-23.105463	-23.105463	1.000000	1.070139e+00
1221		-23.675600	-23.675600	0.565447	1.067321e+00
1222		-24.467345	-24.467345	0.453054	1.069239e+00
1223		-23.522294	-23.522294	1.000000	1.062869e+00
1224		-23.040818	-23.040818	1.000000	1.058383e+00
1225		-22.289846	-22.289846	1.000000	1.070599e+00
1225		-22.289846	-22.575243	0.751716	1.082646e+00
1226		-22.153878	-22.153878	1.000000	1.068535e+00
1227		-21.693129	-21.693129	1.000000	1.065874e+00
1228		-22.290015	-22.290015	0.550523	1.064646e+00
1228		-22.290015	-22.506598	0.805265	1.095617e+00
1229		-22.628611	-22.628611	0.712770	1.076608e+00
1230		-23.296191	-23.296191	0.512948	1.056897e+00
1231		-22.627845	-22.627845	1.000000	1.091192e+00
1232		-22.243854	-22.243854	1.000000	1.059784e+00
1233		-21.534710	-21.534710	1.000000	1.066361e+00
1233		-21.534710	-22.038489	0.604243	1.068088e+00
1233		-21.534710	-23.433536	0.149744	1.063668e+00
1234		-21.707589	-21.707589	0.841239	1.063616e+00
1235		-21.637729	-21.637729	1.000000	1.066251e+00
1235		-21.637729	-23.012219	0.252969	1.062074e+00
1235		-21.637729	-23.328555	0.184367	1.067707e+00
1235		-21.637729	-22.172999	0.585511	1.066915e+00
1236		-22.116888	-22.116888	0.619304	1.074748e+00
1237		-23.235388	-23.235388	0.326770	1.085759e+00
1238		-22.490390	-22.490390	1.000000	1.076239e+00
1239		-23.105853	-23.105853	0.540391	1.067216e+00
1240		-22.842050	-22.842050	1.000000	1.060723e+00
1240		-22.842050	-22.947654	0.899781	1.056666e+00
1240		-22.842050	-24.291855	0.234616	1.066937e+00
1240		-22.842050	-23.151527	0.733831	1.071353e+00
1240		-22.842050	-23.568009	0.483861	1.080426e+00
1241		-23.722186	-23.722186	0.414727	1.069790e+00
