accepted	Lprev	Lstar	alpha	time
28		-22.470703	-48.375215	0.000000	1.198236e+00
28		-22.470703	-43.104456	0.000000	1.067026e+00
28		-22.470703	-42.629927	0.000000	1.827339e+00
28		-22.470703	-32.095013	0.000066	1.059099e+00
28		-22.470703	-56.907500	0.000000	1.570627e+00
28		-22.470703	-33.140004	0.000023	1.067546e+00
28		-22.470703	-32.364288	0.000050	1.069798e+00
28		-22.470703	-33.518286	0.000016	1.090383e+00
28		-22.470703	-47.393447	0.000000	1.089463e+00
28		-22.470703	-54.478698	0.000000	1.070810e+00
28		-22.470703	-56.347808	0.000000	1.067385e+00
28		-22.470703	-38.319047	0.000000	1.069740e+00
28		-22.470703	-42.264486	0.000000	1.227014e+00
28		-22.470703	-38.095228	0.000000	1.061963e+00
28		-22.470703	-60.890256	0.000000	1.061553e+00
28		-22.470703	-46.972082	0.000000	1.067725e+00
28		-22.470703	-39.441585	0.000000	1.059849e+00
28		-22.470703	-43.064742	0.000000	1.061131e+00
28		-22.470703	-41.133581	0.000000	1.167602e+00
28		-22.470703	-42.195440	0.000000	1.167891e+00
28		-22.470703	-34.194226	0.000008	1.060957e+00
28		-22.470703	-47.196086	0.000000	1.192847e+00
28		-22.470703	-51.208336	0.000000	1.061008e+00
28		-22.470703	-63.559054	0.000000	1.063380e+00
28		-22.470703	-36.718139	0.000001	1.089237e+00
28		-22.470703	-53.576045	0.000000	1.095088e+00
28		-22.470703	-67.378468	0.000000	1.089857e+00
28		-22.470703	-35.096892	0.000003	1.088987e+00
28		-22.470703	-37.107492	0.000000	1.104021e+00
28		-22.470703	-29.754399	0.000687	1.087884e+00
28		-22.470703	-43.017368	0.000000	1.070662e+00
28		-22.470703	-44.974050	0.000000	1.067235e+00
28		-22.470703	-54.510850	0.000000	1.330649e+00
28		-22.470703	-48.840349	0.000000	1.067751e+00
28		-22.470703	-31.898281	0.000080	1.160312e+00
28		-22.470703	-73.006507	0.000000	1.063092e+00
28		-22.470703	-38.737223	0.000000	1.071825e+00
28		-22.470703	-56.244792	0.000000	1.087800e+00
28		-22.470703	-32.121748	0.000064	1.058423e+00
28		-22.470703	-53.209583	0.000000	1.070998e+00
28		-22.470703	-44.455001	0.000000	1.067146e+00
28		-22.470703	-38.073030	0.000000	1.098874e+00
28		-22.470703	-39.524431	0.000000	1.331450e+00
28		-22.470703	-42.931331	0.000000	1.098456e+00
28		-22.470703	-28.187081	0.003292	1.078107e+00
28		-22.470703	-42.161059	0.000000	1.828755e+00
28		-22.470703	-51.114773	0.000000	1.111425e+00
28		-22.470703	-41.720407	0.000000	1.091359e+00
28		-22.470703	-52.106049	0.000000	1.071062e+00
28		-22.470703	-53.396137	0.000000	1.081604e+00
28		-22.470703	-56.941286	0.000000	1.067071e+00
28		-22.470703	-35.273054	0.000003	1.060526e+00
28		-22.470703	-29.284791	0.001098	1.069244e+00
28		-22.470703	-35.457871	0.000002	1.119564e+00
28		-22.470703	-42.806529	0.000000	1.071245e+00
28		-22.470703	-39.687641	0.000000	1.080833e+00
28		-22.470703	-46.623068	0.000000	1.498977e+00
28		-22.470703	-45.901853	0.000000	1.067682e+00
28		-22.470703	-63.684936	0.000000	1.069491e+00
28		-22.470703	-56.283116	0.000000	1.068996e+00
28		-22.470703	-43.190559	0.000000	1.081077e+00
28		-22.470703	-56.979854	0.000000	1.292990e+00
28		-22.470703	-54.984124	0.000000	1.067740e+00
28		-22.470703	-46.173540	0.000000	1.059289e+00
28		-22.470703	-46.681307	0.000000	1.069328e+00
28		-22.470703	-39.563309	0.000000	1.098829e+00
28		-22.470703	-47.700948	0.000000	1.178174e+00
28		-22.470703	-77.587571	0.000000	1.086772e+00
28		-22.470703	-57.509242	0.000000	1.304876e+00
28		-22.470703	-44.437865	0.000000	1.188962e+00
28		-22.470703	-54.006463	0.000000	1.090323e+00
28		-22.470703	-34.122752	0.000009	1.059705e+00
28		-22.470703	-41.683540	0.000000	1.069034e+00
28		-22.470703	-46.528188	0.000000	1.490736e+00
28		-22.470703	-46.332513	0.000000	1.067129e+00
28		-22.470703	-42.451522	0.000000	1.160487e+00
28		-22.470703	-38.653750	0.000000	1.068748e+00
28		-22.470703	-36.954660	0.000001	1.100445e+00
28		-22.470703	-43.182184	0.000000	1.087548e+00
28		-22.470703	-35.330904	0.000003	1.061469e+00
28		-22.470703	-44.976597	0.000000	1.072101e+00
28		-22.470703	-39.969396	0.000000	1.082853e+00
28		-22.470703	-51.137459	0.000000	1.091375e+00
28		-22.470703	-39.301684	0.000000	1.063284e+00
28		-22.470703	-42.859678	0.000000	1.061227e+00
28		-22.470703	-37.550200	0.000000	1.330806e+00
28		-22.470703	-56.639124	0.000000	1.100379e+00
28		-22.470703	-45.344095	0.000000	1.066754e+00
28		-22.470703	-37.728967	0.000000	1.073538e+00
28		-22.470703	-37.456974	0.000000	1.060409e+00
28		-22.470703	-45.065938	0.000000	1.063414e+00
28		-22.470703	-50.891107	0.000000	1.092683e+00
28		-22.470703	-53.160617	0.000000	1.069098e+00
28		-22.470703	-35.928299	0.000001	1.088171e+00
28		-22.470703	-46.431073	0.000000	1.070675e+00
28		-22.470703	-29.143657	0.001265	1.088987e+00
28		-22.470703	-39.614144	0.000000	1.069015e+00
28		-22.470703	-51.584250	0.000000	1.064577e+00
28		-22.470703	-41.460717	0.000000	1.087791e+00
28		-22.470703	-50.237439	0.000000	1.060459e+00
28		-22.470703	-37.944458	0.000000	1.061777e+00
28		-22.470703	-38.356090	0.000000	1.066916e+00
28		-22.470703	-50.738260	0.000000	1.072833e+00
28		-22.470703	-34.024702	0.000010	1.083522e+00
28		-22.470703	-53.813844	0.000000	1.070608e+00
28		-22.470703	-32.832235	0.000032	1.091969e+00
28		-22.470703	-38.591381	0.000000	1.092362e+00
28		-22.470703	-41.916100	0.000000	1.067571e+00
28		-22.470703	-50.428081	0.000000	1.099203e+00
28		-22.470703	-37.524759	0.000000	1.063177e+00
28		-22.470703	-46.083614	0.000000	1.070119e+00
28		-22.470703	-48.039058	0.000000	1.081399e+00
28		-22.470703	-38.232905	0.000000	1.077974e+00
28		-22.470703	-55.570554	0.000000	1.088039e+00
28		-22.470703	-30.410703	0.000356	1.069622e+00
28		-22.470703	-29.199523	0.001196	1.068288e+00
28		-22.470703	-56.341500	0.000000	1.081616e+00
28		-22.470703	-43.493898	0.000000	1.067104e+00
28		-22.470703	-29.404153	0.000975	1.230743e+00
28		-22.470703	-43.867817	0.000000	1.067151e+00
28		-22.470703	-35.676279	0.000002	1.070669e+00
28		-22.470703	-31.268561	0.000151	1.089245e+00
28		-22.470703	-47.975738	0.000000	1.083522e+00
28		-22.470703	-44.666548	0.000000	1.072414e+00
28		-22.470703	-40.999508	0.000000	1.099081e+00
28		-22.470703	-54.168318	0.000000	1.078339e+00
28		-22.470703	-36.806534	0.000001	1.088943e+00
28		-22.470703	-28.259801	0.003061	1.058963e+00
28		-22.470703	-44.607267	0.000000	1.091504e+00
28		-22.470703	-35.746184	0.000002	1.060807e+00
28		-22.470703	-41.618666	0.000000	1.072708e+00
28		-22.470703	-43.355687	0.000000	1.087536e+00
28		-22.470703	-34.101421	0.000009	1.060859e+00
28		-22.470703	-55.965123	0.000000	1.091361e+00
28		-22.470703	-61.277276	0.000000	1.063417e+00
28		-22.470703	-58.071102	0.000000	1.065866e+00
28		-22.470703	-61.700482	0.000000	1.089364e+00
28		-22.470703	-45.013578	0.000000	1.089875e+00
28		-22.470703	-45.649005	0.000000	1.060449e+00
28		-22.470703	-51.983980	0.000000	1.071152e+00
28		-22.470703	-26.954002	0.011296	1.150051e+00
28		-22.470703	-62.865974	0.000000	1.063729e+00
28		-22.470703	-46.176312	0.000000	1.089202e+00
28		-22.470703	-36.055686	0.000001	1.071225e+00
28		-22.470703	-50.140240	0.000000	1.081363e+00
28		-22.470703	-37.189018	0.000000	1.067606e+00
28		-22.470703	-28.109648	0.003557	1.070316e+00
28		-22.470703	-31.981714	0.000074	1.090195e+00
28		-22.470703	-38.688562	0.000000	1.066685e+00
28		-22.470703	-40.525184	0.000000	1.090387e+00
28		-22.470703	-58.028188	0.000000	1.067661e+00
28		-22.470703	-30.236442	0.000424	1.060362e+00
28		-22.470703	-44.717546	0.000000	1.063681e+00
28		-22.470703	-47.434625	0.000000	1.061177e+00
28		-22.470703	-41.983534	0.000000	1.058336e+00
28		-22.470703	-51.471784	0.000000	1.070764e+00
28		-22.470703	-34.830363	0.000004	1.067417e+00
28		-22.470703	-61.796472	0.000000	1.060108e+00
28		-22.470703	-34.722906	0.000005	1.088885e+00
28		-22.470703	-61.188323	0.000000	1.070839e+00
28		-22.470703	-50.558472	0.000000	1.067016e+00
28		-22.470703	-47.722038	0.000000	1.059598e+00
28		-22.470703	-49.448238	0.000000	1.070148e+00
28		-22.470703	-39.583212	0.000000	1.072429e+00
28		-22.470703	-59.354875	0.000000	1.087616e+00
28		-22.470703	-29.135885	0.001275	1.069886e+00
28		-22.470703	-33.889985	0.000011	1.089571e+00
28		-22.470703	-39.944470	0.000000	1.071648e+00
28		-22.470703	-56.212161	0.000000	1.111411e+00
28		-22.470703	-52.596396	0.000000	1.069602e+00
28		-22.470703	-42.567780	0.000000	1.059269e+00
28		-22.470703	-36.577713	0.000001	1.060372e+00
28		-22.470703	-65.944060	0.000000	1.071288e+00
28		-22.470703	-53.296923	0.000000	1.080786e+00
28		-22.470703	-61.039633	0.000000	1.068413e+00
28		-22.470703	-49.944982	0.000000	1.059541e+00
28		-22.470703	-31.443842	0.000127	1.071369e+00
28		-22.470703	-38.653407	0.000000	1.081645e+00
28		-22.470703	-34.319799	0.000007	1.066932e+00
28		-22.470703	-30.229719	0.000427	1.061832e+00
28		-22.470703	-41.433842	0.000000	1.061256e+00
28		-22.470703	-47.266835	0.000000	1.067744e+00
28		-22.470703	-54.477763	0.000000	1.060137e+00
28		-22.470703	-69.521702	0.000000	1.091194e+00
28		-22.470703	-42.107643	0.000000	1.069038e+00
28		-22.470703	-48.179841	0.000000	1.081685e+00
28		-22.470703	-56.453156	0.000000	1.069555e+00
28		-22.470703	-45.113995	0.000000	1.060948e+00
28		-22.470703	-53.174246	0.000000	1.061361e+00
28		-22.470703	-43.098093	0.000000	1.067704e+00
28		-22.470703	-63.175860	0.000000	1.072182e+00
28		-22.470703	-39.517117	0.000000	1.080266e+00
28		-22.470703	-59.968469	0.000000	1.070230e+00
28		-22.470703	-62.359563	0.000000	1.067603e+00
28		-22.470703	-47.649449	0.000000	1.069094e+00
28		-22.470703	-60.227414	0.000000	1.153744e+00
28		-22.470703	-38.934317	0.000000	1.067366e+00
28		-22.470703	-39.119090	0.000000	1.059686e+00
28		-22.470703	-52.015903	0.000000	1.071595e+00
28		-22.470703	-46.260027	0.000000	1.081461e+00
28		-22.470703	-36.320507	0.000001	1.078126e+00
28		-22.470703	-55.143304	0.000000	1.089075e+00
28		-22.470703	-45.648052	0.000000	1.091031e+00
28		-22.470703	-61.363916	0.000000	1.059190e+00
28		-22.470703	-30.933489	0.000211	1.061633e+00
28		-22.470703	-44.870275	0.000000	1.067295e+00
28		-22.470703	-51.924972	0.000000	1.060140e+00
28		-22.470703	-32.942713	0.000028	1.071350e+00
28		-22.470703	-46.480753	0.000000	1.149638e+00
28		-22.470703	-44.794274	0.000000	1.070655e+00
28		-22.470703	-40.643467	0.000000	1.098052e+00
28		-22.470703	-40.679967	0.000000	1.090171e+00
28		-22.470703	-44.531071	0.000000	1.089509e+00
28		-22.470703	-36.394355	0.000001	1.070600e+00
28		-22.470703	-40.873380	0.000000	1.070976e+00
28		-22.470703	-46.380391	0.000000	1.089783e+00
28		-22.470703	-36.090885	0.000001	1.072388e+00
28		-22.470703	-49.194687	0.000000	1.083506e+00
28		-22.470703	-40.285343	0.000000	1.091325e+00
28		-22.470703	-43.083350	0.000000	1.061410e+00
28		-22.470703	-41.808557	0.000000	1.078005e+00
28		-22.470703	-63.010002	0.000000	1.087854e+00
28		-22.470703	-45.815318	0.000000	1.060928e+00
28		-22.470703	-69.962456	0.000000	1.161293e+00
28		-22.470703	-59.929703	0.000000	1.068113e+00
28		-22.470703	-42.017528	0.000000	1.063419e+00
28		-22.470703	-40.936726	0.000000	1.088673e+00
28		-22.470703	-33.979138	0.000010	1.069346e+00
28		-22.470703	-35.849063	0.000002	1.058700e+00
28		-22.470703	-38.513773	0.000000	1.061152e+00
28		-22.470703	-51.198852	0.000000	1.091164e+00
28		-22.470703	-38.491093	0.000000	1.061264e+00
28		-22.470703	-51.180188	0.000000	1.099010e+00
28		-22.470703	-34.989860	0.000004	1.067915e+00
28		-22.470703	-53.728087	0.000000	1.060498e+00
28		-22.470703	-36.182949	0.000001	1.061502e+00
28		-22.470703	-42.895336	0.000000	1.067893e+00
28		-22.470703	-46.789138	0.000000	1.060083e+00
28		-22.470703	-56.509954	0.000000	1.089816e+00
28		-22.470703	-54.307348	0.000000	1.073258e+00
28		-22.470703	-40.924635	0.000000	1.064319e+00
28		-22.470703	-38.044381	0.000000	1.072560e+00
28		-22.470703	-57.776994	0.000000	1.086143e+00
28		-22.470703	-45.687198	0.000000	1.089570e+00
28		-22.470703	-45.935979	0.000000	1.071520e+00
29		-21.556221	-21.556221	1.000000	1.080831e+00
29		-21.556221	-40.594941	0.000000	1.069752e+00
29		-21.556221	-32.786718	0.000013	1.089439e+00
29		-21.556221	-45.290848	0.000000	1.088899e+00
29		-21.556221	-41.045667	0.000000	1.074798e+00
29		-21.556221	-43.114660	0.000000	1.059833e+00
29		-21.556221	-60.978146	0.000000	1.139155e+00
29		-21.556221	-42.347849	0.000000	1.060504e+00
29		-21.556221	-50.004712	0.000000	1.062842e+00
29		-21.556221	-50.694836	0.000000	1.061436e+00
29		-21.556221	-48.641475	0.000000	1.069549e+00
29		-21.556221	-47.428926	0.000000	1.097950e+00
29		-21.556221	-51.389124	0.000000	1.088698e+00
29		-21.556221	-37.738865	0.000000	1.072068e+00
29		-21.556221	-37.633804	0.000000	1.081264e+00
29		-21.556221	-50.077915	0.000000	1.067393e+00
29		-21.556221	-46.855983	0.000000	1.069915e+00
29		-21.556221	-51.000962	0.000000	1.088826e+00
29		-21.556221	-48.342068	0.000000	1.063561e+00
29		-21.556221	-72.371037	0.000000	1.071720e+00
29		-21.556221	-42.614836	0.000000	1.086944e+00
29		-21.556221	-42.876459	0.000000	1.070081e+00
29		-21.556221	-49.197865	0.000000	1.089679e+00
29		-21.556221	-58.727138	0.000000	1.112986e+00
29		-21.556221	-46.101655	0.000000	1.060459e+00
29		-21.556221	-38.233799	0.000000	1.090410e+00
29		-21.556221	-32.571029	0.000016	1.067048e+00
29		-21.556221	-39.557264	0.000000	1.069617e+00
29		-21.556221	-67.673501	0.000000	1.088792e+00
29		-21.556221	-58.055561	0.000000	1.062956e+00
29		-21.556221	-47.402923	0.000000	1.071918e+00
29		-21.556221	-32.560169	0.000017	1.087764e+00
29		-21.556221	-41.890570	0.000000	1.098142e+00
29		-21.556221	-33.361287	0.000007	1.059362e+00
29		-21.556221	-46.909900	0.000000	1.099212e+00
29		-21.556221	-51.075180	0.000000	1.071196e+00
29		-21.556221	-61.069270	0.000000	1.064676e+00
29		-21.556221	-61.183558	0.000000	1.090067e+00
29		-21.556221	-34.065481	0.000004	1.072400e+00
29		-21.556221	-30.230369	0.000171	1.083680e+00
29		-21.556221	-54.861764	0.000000	1.071850e+00
29		-21.556221	-26.621540	0.006312	1.082964e+00
29		-21.556221	-39.090570	0.000000	1.061721e+00
29		-21.556221	-45.526060	0.000000	1.058208e+00
29		-21.556221	-60.703057	0.000000	1.070948e+00
29		-21.556221	-34.901517	0.000002	1.067040e+00
29		-21.556221	-44.178516	0.000000	1.069728e+00
29		-21.556221	-56.851548	0.000000	1.097906e+00
29		-21.556221	-56.171000	0.000000	1.097960e+00
29		-21.556221	-24.420195	0.057042	1.089846e+00
29		-21.556221	-47.107501	0.000000	1.061142e+00
29		-21.556221	-47.107388	0.000000	1.070671e+00
29		-21.556221	-33.292752	0.000008	1.090087e+00
29		-21.556221	-44.910513	0.000000	1.060281e+00
29		-21.556221	-36.790350	0.000000	1.091375e+00
29		-21.556221	-45.983268	0.000000	1.090687e+00
29		-21.556221	-45.026865	0.000000	1.071530e+00
29		-21.556221	-36.999622	0.000000	1.081329e+00
29		-21.556221	-67.533989	0.000000	1.069216e+00
29		-21.556221	-32.597060	0.000016	1.090063e+00
29		-21.556221	-48.213807	0.000000	1.061798e+00
29		-21.556221	-69.293984	0.000000	1.109760e+00
29		-21.556221	-47.624461	0.000000	1.078588e+00
29		-21.556221	-43.975894	0.000000	1.072743e+00
29		-21.556221	-40.467506	0.000000	1.060329e+00
29		-21.556221	-46.558847	0.000000	1.061942e+00
29		-21.556221	-37.347151	0.000000	1.071327e+00
29		-21.556221	-47.274302	0.000000	1.080213e+00
29		-21.556221	-43.224876	0.000000	1.069826e+00
29		-21.556221	-52.895770	0.000000	1.093461e+00
29		-21.556221	-37.845694	0.000000	1.094236e+00
29		-21.556221	-38.012910	0.000000	1.060422e+00
29		-21.556221	-37.013124	0.000000	1.061691e+00
29		-21.556221	-34.451635	0.000003	1.067496e+00
29		-21.556221	-45.783020	0.000000	1.069297e+00
29		-21.556221	-41.261592	0.000000	1.088958e+00
29		-21.556221	-28.922185	0.000632	1.091168e+00
29		-21.556221	-51.539408	0.000000	1.071150e+00
29		-21.556221	-32.297481	0.000022	1.081588e+00
29		-21.556221	-40.258614	0.000000	1.067009e+00
29		-21.556221	-57.393506	0.000000	1.070637e+00
29		-21.556221	-42.126439	0.000000	1.087325e+00
29		-21.556221	-56.783783	0.000000	1.073534e+00
29		-21.556221	-39.595236	0.000000	1.075254e+00
29		-21.556221	-29.751552	0.000276	1.087007e+00
29		-21.556221	-34.643783	0.000002	1.060248e+00
29		-21.556221	-43.958284	0.000000	1.061475e+00
29		-21.556221	-42.201328	0.000000	1.078873e+00
29		-21.556221	-38.962619	0.000000	1.090288e+00
29		-21.556221	-38.987965	0.000000	1.143321e+00
29		-21.556221	-35.624245	0.000001	1.072367e+00
29		-21.556221	-36.165067	0.000000	1.128817e+00
29		-21.556221	-34.978100	0.000001	1.063694e+00
29		-21.556221	-54.449018	0.000000	1.071530e+00
29		-21.556221	-59.787917	0.000000	1.087793e+00
29		-21.556221	-55.631486	0.000000	1.060107e+00
29		-21.556221	-40.242420	0.000000	1.071293e+00
29		-21.556221	-38.054560	0.000000	1.080778e+00
29		-21.556221	-42.883187	0.000000	1.067496e+00
29		-21.556221	-48.297186	0.000000	1.069372e+00
29		-21.556221	-61.247374	0.000000	1.088502e+00
29		-21.556221	-61.025874	0.000000	1.071596e+00
29		-21.556221	-52.661273	0.000000	1.081654e+00
29		-21.556221	-75.020430	0.000000	1.070359e+00
29		-21.556221	-37.033931	0.000000	1.089600e+00
29		-21.556221	-45.235810	0.000000	1.072651e+00
29		-21.556221	-46.067873	0.000000	1.082693e+00
29		-21.556221	-41.401172	0.000000	1.063543e+00
29		-21.556221	-40.288163	0.000000	1.061082e+00
29		-21.556221	-38.995340	0.000000	1.073107e+00
29		-21.556221	-39.510874	0.000000	1.082364e+00
29		-21.556221	-31.734696	0.000038	1.063652e+00
29		-21.556221	-60.094853	0.000000	1.071305e+00
29		-21.556221	-40.130829	0.000000	1.087807e+00
29		-21.556221	-54.026453	0.000000	1.072213e+00
29		-21.556221	-45.178591	0.000000	1.091656e+00
29		-21.556221	-45.730936	0.000000	1.086478e+00
29		-21.556221	-37.013165	0.000000	1.072260e+00
29		-21.556221	-46.608953	0.000000	1.067066e+00
29		-21.556221	-39.560157	0.000000	1.087524e+00
29		-21.556221	-30.016093	0.000212	1.072753e+00
29		-21.556221	-37.609951	0.000000	1.093059e+00
29		-21.556221	-42.610851	0.000000	1.088421e+00
29		-21.556221	-43.169705	0.000000	1.071186e+00
29		-21.556221	-44.543879	0.000000	1.081152e+00
29		-21.556221	-52.256697	0.000000	1.070733e+00
29		-21.556221	-35.184237	0.000001	1.090001e+00
29		-21.556221	-44.874755	0.000000	1.060025e+00
29		-21.556221	-45.434315	0.000000	1.063578e+00
29		-21.556221	-61.130863	0.000000	1.072671e+00
29		-21.556221	-33.521534	0.000006	1.088240e+00
29		-21.556221	-45.181398	0.000000	1.059592e+00
29		-21.556221	-57.064705	0.000000	1.071339e+00
29		-21.556221	-34.587362	0.000002	1.081515e+00
29		-21.556221	-35.375126	0.000001	1.067751e+00
29		-21.556221	-41.214691	0.000000	1.059645e+00
29		-21.556221	-55.565264	0.000000	1.061719e+00
29		-21.556221	-47.423129	0.000000	1.072826e+00
29		-21.556221	-46.369599	0.000000	1.088126e+00
29		-21.556221	-61.543961	0.000000	1.069654e+00
29		-21.556221	-57.478199	0.000000	1.089463e+00
29		-21.556221	-52.472191	0.000000	1.091241e+00
29		-21.556221	-49.717557	0.000000	1.090711e+00
29		-21.556221	-44.380054	0.000000	1.062337e+00
29		-21.556221	-55.043775	0.000000	1.077041e+00
29		-21.556221	-42.683627	0.000000	1.086976e+00
29		-21.556221	-47.003753	0.000000	1.066784e+00
29		-21.556221	-40.081258	0.000000	1.089184e+00
29		-21.556221	-43.168383	0.000000	1.061517e+00
29		-21.556221	-31.316615	0.000058	1.067340e+00
29		-21.556221	-60.120275	0.000000	1.069688e+00
29		-21.556221	-47.585185	0.000000	1.098113e+00
29		-21.556221	-42.682265	0.000000	1.088615e+00
29		-21.556221	-48.568900	0.000000	1.091456e+00
29		-21.556221	-38.308724	0.000000	1.229705e+00
29		-21.556221	-33.903837	0.000004	1.060516e+00
29		-21.556221	-42.944432	0.000000	1.060823e+00
29		-21.556221	-46.280015	0.000000	1.069552e+00
29		-21.556221	-39.015115	0.000000	1.090667e+00
29		-21.556221	-56.604996	0.000000	1.068667e+00
29		-21.556221	-53.354456	0.000000	1.088677e+00
29		-21.556221	-41.534638	0.000000	1.069747e+00
29		-21.556221	-36.049638	0.000001	1.090757e+00
29		-21.556221	-50.510334	0.000000	1.068234e+00
29		-21.556221	-51.163222	0.000000	1.059543e+00
29		-21.556221	-63.989321	0.000000	1.091487e+00
29		-21.556221	-33.763248	0.000005	1.091465e+00
29		-21.556221	-48.052851	0.000000	1.066428e+00
29		-21.556221	-52.769414	0.000000	1.089232e+00
29		-21.556221	-42.171694	0.000000	1.078214e+00
29		-21.556221	-51.666694	0.000000	1.087103e+00
29		-21.556221	-33.437673	0.000007	1.072339e+00
29		-21.556221	-42.230937	0.000000	1.092408e+00
29		-21.556221	-35.400324	0.000001	1.098082e+00
29		-21.556221	-65.375490	0.000000	1.089006e+00
29		-21.556221	-40.814655	0.000000	1.071529e+00
29		-21.556221	-42.485133	0.000000	1.082928e+00
29		-21.556221	-47.849168	0.000000	1.083398e+00
29		-21.556221	-33.466439	0.000007	1.069896e+00
29		-21.556221	-68.197581	0.000000	1.061679e+00
29		-21.556221	-45.515770	0.000000	1.061205e+00
29		-21.556221	-39.341802	0.000000	1.070456e+00
29		-21.556221	-35.743819	0.000001	1.090561e+00
29		-21.556221	-45.140528	0.000000	1.071376e+00
29		-21.556221	-36.765706	0.000000	1.092162e+00
29		-21.556221	-38.971641	0.000000	1.088630e+00
29		-21.556221	-52.972618	0.000000	1.063394e+00
29		-21.556221	-33.051297	0.000010	1.061878e+00
29		-21.556221	-39.156729	0.000000	1.070076e+00
29		-21.556221	-43.725476	0.000000	1.088585e+00
29		-21.556221	-45.732941	0.000000	1.062726e+00
29		-21.556221	-51.149453	0.000000	1.071309e+00
29		-21.556221	-46.140192	0.000000	1.070059e+00
29		-21.556221	-24.938267	0.033978	1.065803e+00
29		-21.556221	-36.916378	0.000000	1.089492e+00
29		-21.556221	-42.307717	0.000000	1.098635e+00
29		-21.556221	-60.986310	0.000000	1.084064e+00
29		-21.556221	-39.972182	0.000000	1.074898e+00
29		-21.556221	-44.328485	0.000000	1.079731e+00
29		-21.556221	-38.764597	0.000000	1.068715e+00
29		-21.556221	-34.810342	0.000002	1.151427e+00
29		-21.556221	-52.487990	0.000000	1.090388e+00
29		-21.556221	-44.321423	0.000000	1.067258e+00
29		-21.556221	-44.883999	0.000000	1.069254e+00
29		-21.556221	-35.151583	0.000001	1.087791e+00
29		-21.556221	-39.501083	0.000000	1.069133e+00
29		-21.556221	-43.347773	0.000000	1.087264e+00
29		-21.556221	-41.247931	0.000000	1.070892e+00
29		-21.556221	-40.679024	0.000000	1.077948e+00
29		-21.556221	-37.910886	0.000000	1.087192e+00
29		-21.556221	-46.935616	0.000000	1.072881e+00
29		-21.556221	-45.982890	0.000000	1.092023e+00
29		-21.556221	-50.866562	0.000000	1.088892e+00
29		-21.556221	-48.802047	0.000000	1.091317e+00
29		-21.556221	-55.701264	0.000000	1.063423e+00
29		-21.556221	-29.447752	0.000374	1.061292e+00
29		-21.556221	-46.415673	0.000000	1.060095e+00
29		-21.556221	-41.972540	0.000000	1.091087e+00
29		-21.556221	-45.737393	0.000000	1.091382e+00
29		-21.556221	-52.588773	0.000000	1.091402e+00
29		-21.556221	-41.757205	0.000000	1.091516e+00
29		-21.556221	-37.182210	0.000000	1.091951e+00
29		-21.556221	-45.615845	0.000000	1.092607e+00
29		-21.556221	-34.796586	0.000002	1.061597e+00
29		-21.556221	-38.769758	0.000000	1.073179e+00
29		-21.556221	-28.156864	0.001359	1.087846e+00
29		-21.556221	-50.373340	0.000000	1.060329e+00
29		-21.556221	-37.247020	0.000000	1.119064e+00
29		-21.556221	-59.025765	0.000000	1.061298e+00
29		-21.556221	-33.306002	0.000008	1.061314e+00
29		-21.556221	-41.995871	0.000000	1.067119e+00
29		-21.556221	-33.280363	0.000008	1.071578e+00
29		-21.556221	-54.398177	0.000000	1.083349e+00
29		-21.556221	-67.338649	0.000000	1.068917e+00
29		-21.556221	-51.856539	0.000000	1.067488e+00
29		-21.556221	-49.396367	0.000000	1.069825e+00
29		-21.556221	-44.762810	0.000000	1.088668e+00
29		-21.556221	-51.250545	0.000000	1.063680e+00
29		-21.556221	-46.157822	0.000000	1.092554e+00
29		-21.556221	-42.174150	0.000000	1.067244e+00
29		-21.556221	-53.493145	0.000000	1.061805e+00
29		-21.556221	-40.834499	0.000000	1.071123e+00
29		-21.556221	-55.434746	0.000000	1.083400e+00
29		-21.556221	-29.249806	0.000456	1.063862e+00
29		-21.556221	-30.630550	0.000115	1.089842e+00
29		-21.556221	-47.617332	0.000000	1.058804e+00
29		-21.556221	-46.398720	0.000000	1.070515e+00
29		-21.556221	-47.079925	0.000000	1.069580e+00
29		-21.556221	-37.350920	0.000000	1.089947e+00
29		-21.556221	-42.590926	0.000000	1.060395e+00
29		-21.556221	-46.806746	0.000000	1.092615e+00
29		-21.556221	-60.142452	0.000000	1.091459e+00
29		-21.556221	-43.200449	0.000000	1.062983e+00
29		-21.556221	-63.785180	0.000000	1.066706e+00
29		-21.556221	-42.554429	0.000000	1.088073e+00
29		-21.556221	-49.020020	0.000000	1.069087e+00
29		-21.556221	-64.785496	0.000000	1.089776e+00
29		-21.556221	-43.881329	0.000000	1.071998e+00
29		-21.556221	-54.324556	0.000000	1.083594e+00
29		-21.556221	-27.991528	0.001604	1.093541e+00
29		-21.556221	-41.407556	0.000000	1.071896e+00
29		-21.556221	-44.053804	0.000000	1.087424e+00
29		-21.556221	-31.178686	0.000066	1.062637e+00
29		-21.556221	-31.378871	0.000054	1.162868e+00
29		-21.556221	-47.865080	0.000000	1.093305e+00
29		-21.556221	-49.978966	0.000000	1.069188e+00
29		-21.556221	-46.345693	0.000000	1.089921e+00
29		-21.556221	-51.760085	0.000000	1.060450e+00
29		-21.556221	-54.790844	0.000000	1.059290e+00
29		-21.556221	-43.199183	0.000000	1.067137e+00
29		-21.556221	-55.956153	0.000000	1.069820e+00
29		-21.556221	-35.564253	0.000001	1.089010e+00
